ID,component,defect
004acd31-7880-44ed-b55f-3e13e153b73d,defect,Leaks
004acd31-7880-44ed-b55f-3e13e153b73d,component,Grout Hole
a609fef2-458f-4b97-bc7f-faeeee2abf14,defect,Leaks
a609fef2-458f-4b97-bc7f-faeeee2abf14,component,Grout Hole
8c7a7c0b-7e1c-4887-bd6b-250b2ed306e2,defect,Leaks
8c7a7c0b-7e1c-4887-bd6b-250b2ed306e2,component,Grout Hole
c0afe889-8075-4c9c-b0c4-1f818576179b,defect,Leaks
c0afe889-8075-4c9c-b0c4-1f818576179b,component,Grout Hole
248d8c38-c1af-4c84-bf7a-54e82e85b361,defect,Leaks
248d8c38-c1af-4c84-bf7a-54e82e85b361,component,Grout Hole
b1aff8e7-5c4a-4d09-bcbd-95b2a5561201,defect,Leaks
b1aff8e7-5c4a-4d09-bcbd-95b2a5561201,component,Grout Hole
3a6b8936-d794-4de5-a4ad-94d2d0d1f2b8,defect,Leaks
3a6b8936-d794-4de5-a4ad-94d2d0d1f2b8,component,Grout Hole
43ea84a0-8daf-4bed-8e75-43f2e419e75e,defect,Leaks
43ea84a0-8daf-4bed-8e75-43f2e419e75e,component,Grout Hole
91697a85-eddb-43c0-93a6-2a4abb615b55,defect,Leaks
91697a85-eddb-43c0-93a6-2a4abb615b55,component,Grout Hole
4b0f2429-d095-4197-ac25-15cd5955e927,defect,Leaks
4b0f2429-d095-4197-ac25-15cd5955e927,component,Grout Hole
c63d1c46-f65a-4671-997c-f2bf1e4b874d,defect,Leaks
c63d1c46-f65a-4671-997c-f2bf1e4b874d,component,Grout Hole
7a1a269a-7198-4cb9-996c-851d3bd8d098,defect,Leaks
7a1a269a-7198-4cb9-996c-851d3bd8d098,component,Grout Hole
0c2c2fb7-769b-4599-bec8-6aa80522ad0b,defect,Leaks
0c2c2fb7-769b-4599-bec8-6aa80522ad0b,component,Grout Hole
cd178a20-acf1-408c-bd4e-47e390e9955e,defect,Leaks
cd178a20-acf1-408c-bd4e-47e390e9955e,component,Grout Hole
c14b73e6-af96-4425-9c65-624edb90d645,defect,Leaks
c14b73e6-af96-4425-9c65-624edb90d645,component,Grout Hole
2f2d8212-864d-43af-b8d8-4a54f5924c7f,defect,Drummy
2f2d8212-864d-43af-b8d8-4a54f5924c7f,component,Radial Connection
77eb2c02-36e8-4795-bd3f-e870c948599d,defect,Drummy
77eb2c02-36e8-4795-bd3f-e870c948599d,component,Radial Connection
efb50eef-aae9-4859-a558-28a8ebc9ffca,defect,Drummy
efb50eef-aae9-4859-a558-28a8ebc9ffca,component,Radial Connection
0991c975-a5f4-4f7d-b4b3-a3bae0fcbbb1,defect,Drummy
0991c975-a5f4-4f7d-b4b3-a3bae0fcbbb1,component,Radial Connection
8b3cf771-4b69-4fab-bbed-63c92c61db01,defect,Drummy
8b3cf771-4b69-4fab-bbed-63c92c61db01,component,Radial Connection
1a9837b7-a645-4b3f-9e36-612006c195d8,defect,Drummy
1a9837b7-a645-4b3f-9e36-612006c195d8,component,Radial Connection
2985edae-a663-437e-b1af-2b2f93534bb7,component,Radial Connection
8e540a05-1b75-41a3-a50e-322136e38421,defect,Drummy
8e540a05-1b75-41a3-a50e-322136e38421,component,Radial Connection
02ddb68a-93ad-44e9-95c2-ae5f12a59c44,defect,Drummy
02ddb68a-93ad-44e9-95c2-ae5f12a59c44,component,Radial Connection
68de15c8-bea5-4484-8a1f-9c96fc0ddcb7,defect,Drummy
68de15c8-bea5-4484-8a1f-9c96fc0ddcb7,component,Radial Connection
3f206f30-18ea-4fc4-8695-df4bd006ef99,defect,Drummy
3f206f30-18ea-4fc4-8695-df4bd006ef99,component,Radial Connection
1813858f-c37b-41ec-bfef-e2f41f8a5009,defect,Drummy
1813858f-c37b-41ec-bfef-e2f41f8a5009,component,Radial Connection
a739fbb5-c876-4b28-8163-e7e72adc468c,defect,Drummy
a739fbb5-c876-4b28-8163-e7e72adc468c,component,Radial Connection
cf9eaef1-3789-450c-8e4d-618571fecf3b,defect,Drummy
cf9eaef1-3789-450c-8e4d-618571fecf3b,component,Radial Connection
2457aace-1cb4-4d7a-b206-2ee0b971153a,defect,Drummy
2457aace-1cb4-4d7a-b206-2ee0b971153a,component,Radial Connection
a574f345-3278-44dd-91ea-a35d2e1177c6,defect,Drummy
a574f345-3278-44dd-91ea-a35d2e1177c6,component,Radial Connection
f42eec06-5c0c-4c7e-a6ae-52e7dd2ac4e6,defect,Drummy
f42eec06-5c0c-4c7e-a6ae-52e7dd2ac4e6,component,Radial Connection
3fc54fb9-8ec9-4568-8cc3-ba4e882bab7b,defect,Drummy
3fc54fb9-8ec9-4568-8cc3-ba4e882bab7b,component,Radial Connection
f036b329-483a-4946-a4a5-970ea592a3d4,defect,Drummy
f036b329-483a-4946-a4a5-970ea592a3d4,component,Radial Connection
422cf7d1-4ccd-4ffa-91c4-f552d440ab10,defect,Drummy
422cf7d1-4ccd-4ffa-91c4-f552d440ab10,component,Radial Connection
2bf42020-8525-40ce-b728-01a22d75952c,defect,Drummy
2bf42020-8525-40ce-b728-01a22d75952c,component,Radial Connection
71eb524a-f415-4c86-9865-83c2cc09a8b9,component,Radial Connection
c9122b96-58ba-4b90-b57b-a2de55bd4a4e,defect,Drummy
c9122b96-58ba-4b90-b57b-a2de55bd4a4e,component,Radial Connection
9d4ea948-20cc-4bd7-a658-fa8a2bd22a84,defect,Drummy
9d4ea948-20cc-4bd7-a658-fa8a2bd22a84,component,Radial Connection
65e850f7-2299-4975-b70d-092071cd4eb9,defect,Drummy
65e850f7-2299-4975-b70d-092071cd4eb9,component,Radial Connection
034376b1-2ac6-4e8f-b9f6-c8f5a054efae,defect,Drummy
034376b1-2ac6-4e8f-b9f6-c8f5a054efae,component,Radial Connection
62e0f68d-06d7-4685-81c6-eb0688966d18,defect,Drummy
62e0f68d-06d7-4685-81c6-eb0688966d18,component,Radial Connection
4a608612-c1b7-4afd-b97b-4cd7c98fee29,defect,Drummy
4a608612-c1b7-4afd-b97b-4cd7c98fee29,component,Radial Connection
986536c9-cd6f-47e3-af5c-d34103d18f9e,defect,Drummy
986536c9-cd6f-47e3-af5c-d34103d18f9e,component,Radial Connection
784c4c31-cdf3-426d-802d-91969c7d7cbd,defect,Drummy
784c4c31-cdf3-426d-802d-91969c7d7cbd,component,Radial Connection
5c84a665-8f55-4df2-b590-9ccb2a1d8342,defect,Drummy
5c84a665-8f55-4df2-b590-9ccb2a1d8342,component,Radial Connection
2bb6c878-79a7-4770-b5ee-aab808766135,defect,Drummy
2bb6c878-79a7-4770-b5ee-aab808766135,component,Radial Connection
fe9f617f-810b-4fa3-95ab-d3cb0be8b3b0,defect,Drummy
fe9f617f-810b-4fa3-95ab-d3cb0be8b3b0,component,Radial Connection
fae394ab-3cb6-484f-9d97-6308983da559,defect,Drummy
fae394ab-3cb6-484f-9d97-6308983da559,component,Radial Connection
0646d825-0ff9-4a73-8f1b-65e15d2c5617,defect,Drummy
0646d825-0ff9-4a73-8f1b-65e15d2c5617,component,Radial Connection
055d3c25-75ac-45c9-a05e-0f5c9785e418,defect,Drummy
055d3c25-75ac-45c9-a05e-0f5c9785e418,component,Radial Connection
7341fce0-f1d6-41a5-b6c5-89407b3d58e6,defect,Drummy
7341fce0-f1d6-41a5-b6c5-89407b3d58e6,component,Radial Connection
1f94f063-98d7-47cc-a508-5383eb303109,defect,Drummy
1f94f063-98d7-47cc-a508-5383eb303109,component,Radial Connection
6337c4c7-3f67-4f43-a61d-21825d33b846,defect,Drummy
6337c4c7-3f67-4f43-a61d-21825d33b846,component,Radial Connection
cd25993b-86e7-4953-a39e-89956c3b5124,defect,Drummy
cd25993b-86e7-4953-a39e-89956c3b5124,component,Radial Connection
faa7db55-9e38-461b-839f-4399419cc80a,defect,Drummy
faa7db55-9e38-461b-839f-4399419cc80a,component,Radial Connection
4a45e58f-1050-483b-96a7-7f10a4cb67ef,defect,Drummy
4a45e58f-1050-483b-96a7-7f10a4cb67ef,component,Radial Connection
926f8bf7-8020-4f9d-879e-4c6129cef329,defect,Drummy
926f8bf7-8020-4f9d-879e-4c6129cef329,component,Radial Connection
6b57fcca-4567-4091-ac28-ef5a05a9cc8a,defect,Drummy
6b57fcca-4567-4091-ac28-ef5a05a9cc8a,component,Radial Connection
44bcf1f1-0265-4393-99b8-3c6965e48adc,defect,Drummy
44bcf1f1-0265-4393-99b8-3c6965e48adc,component,Radial Connection
47d3293f-5912-4102-87cf-0ed6b9bef800,defect,Drummy
47d3293f-5912-4102-87cf-0ed6b9bef800,component,Radial Connection
732be3de-3035-41de-a28d-e2129ec99d77,defect,Drummy
732be3de-3035-41de-a28d-e2129ec99d77,component,Radial Connection
60057a6a-5853-4001-9d06-14cc345f236b,defect,Drummy
60057a6a-5853-4001-9d06-14cc345f236b,component,Radial Connection
302f3758-1580-4727-b163-6902a5b8cc6a,defect,Drummy
302f3758-1580-4727-b163-6902a5b8cc6a,component,Radial Connection
c50a0230-cf54-46b4-bdef-36342f70bfae,defect,Drummy
c50a0230-cf54-46b4-bdef-36342f70bfae,component,Radial Connection
83771ec2-8971-4fbc-8335-9c2a4c949c3a,defect,Drummy
83771ec2-8971-4fbc-8335-9c2a4c949c3a,component,Radial Connection
5b5c076a-dadb-48c9-bedd-836134ff84a9,defect,Drummy
5b5c076a-dadb-48c9-bedd-836134ff84a9,component,Radial Connection
e02d86ab-b64a-4b45-ab3e-e1a7b300c38e,defect,Drummy
e02d86ab-b64a-4b45-ab3e-e1a7b300c38e,component,Radial Connection
9bf13312-a8dc-4ba3-adfc-e40117ff3299,defect,Drummy
9bf13312-a8dc-4ba3-adfc-e40117ff3299,component,Radial Connection
54bb646b-a211-47fa-a350-b845f0320257,defect,Drummy
54bb646b-a211-47fa-a350-b845f0320257,component,Radial Connection
cf5c26a4-f84a-46f9-8e8c-61785569d36d,defect,Drummy
cf5c26a4-f84a-46f9-8e8c-61785569d36d,component,Radial Connection
6bc20d1a-a216-41f9-b9e7-f65daa906f05,defect,Drummy
6bc20d1a-a216-41f9-b9e7-f65daa906f05,component,Radial Connection
51acfbc6-22e2-4339-9d1a-6c71523f11eb,defect,Drummy
51acfbc6-22e2-4339-9d1a-6c71523f11eb,component,Radial Connection
a8ec0a85-448a-4a6a-8d71-3f754d141e06,defect,Drummy
a8ec0a85-448a-4a6a-8d71-3f754d141e06,component,Radial Connection
60fb66ac-b1b5-4f0c-b872-155fad560d74,defect,Drummy
60fb66ac-b1b5-4f0c-b872-155fad560d74,component,Radial Connection
8548298a-aba9-4833-bfe3-b2c7ee31798d,defect,Drummy
8548298a-aba9-4833-bfe3-b2c7ee31798d,component,Radial Connection
599513c5-98f0-4946-8529-606dae0ae033,defect,Drummy
599513c5-98f0-4946-8529-606dae0ae033,component,Radial Connection
180e43dd-13a4-41f5-83e6-c2dbfd49e893,defect,Drummy
180e43dd-13a4-41f5-83e6-c2dbfd49e893,component,Radial Connection
85b5d078-55d2-4620-a4e4-04becd55bcb8,defect,Drummy
85b5d078-55d2-4620-a4e4-04becd55bcb8,component,Radial Connection
add4d5e3-a97f-4473-b948-86c88dd938ef,defect,Drummy
add4d5e3-a97f-4473-b948-86c88dd938ef,component,Radial Connection
e76b3104-d0c9-475b-a005-ad2b91e39e73,defect,Drummy
e76b3104-d0c9-475b-a005-ad2b91e39e73,component,Radial Connection
163057c7-6c0d-4bfe-ba5b-fe83a61499a5,defect,Drummy
163057c7-6c0d-4bfe-ba5b-fe83a61499a5,component,Radial Connection
7f8326c3-a552-43e0-aeac-9825c5f8d662,defect,Drummy
7f8326c3-a552-43e0-aeac-9825c5f8d662,component,Radial Connection
7e194fef-3452-4d52-b3e8-5c35d4a5c19a,defect,Drummy
7e194fef-3452-4d52-b3e8-5c35d4a5c19a,component,Radial Connection
d5d5cdc8-7935-444e-8ab9-9f8e86dd8eaa,defect,Drummy
d5d5cdc8-7935-444e-8ab9-9f8e86dd8eaa,component,Radial Connection
12b70aa8-736e-4022-8dd9-2975f0ea89d3,defect,Drummy
12b70aa8-736e-4022-8dd9-2975f0ea89d3,component,Radial Connection
bd8591fc-d78d-47b2-8437-ce6e22f9333e,defect,Drummy
bd8591fc-d78d-47b2-8437-ce6e22f9333e,component,Radial Connection
35b3944f-8d9a-45cc-8cc3-69b4e87a7811,defect,Drummy
35b3944f-8d9a-45cc-8cc3-69b4e87a7811,component,Radial Connection
85342b15-b6b5-4bd9-b9f9-0f386d70306d,defect,Drummy
85342b15-b6b5-4bd9-b9f9-0f386d70306d,component,Radial Connection
7d7666d3-f185-4e65-93d7-911ca72b64c8,defect,Drummy
7d7666d3-f185-4e65-93d7-911ca72b64c8,component,Radial Connection
80448f54-8cc6-4660-8a31-f7ae3efd1b21,defect,Drummy
80448f54-8cc6-4660-8a31-f7ae3efd1b21,component,Radial Connection
913b9b27-8762-4637-89f6-977c70f56b95,defect,Drummy
913b9b27-8762-4637-89f6-977c70f56b95,component,Radial Connection
c2cb1303-d661-48a6-8675-9a166a98a409,defect,Drummy
c2cb1303-d661-48a6-8675-9a166a98a409,component,Radial Connection
365d53ac-c7d4-49a9-a5ba-102ebd97f788,defect,Drummy
365d53ac-c7d4-49a9-a5ba-102ebd97f788,component,Radial Connection
381a0dce-adc4-4aa7-8843-0b9185b01c62,defect,Drummy
381a0dce-adc4-4aa7-8843-0b9185b01c62,component,Radial Connection
d62748ee-f383-4939-977e-736a77101dbd,defect,Drummy
d62748ee-f383-4939-977e-736a77101dbd,component,Radial Connection
cbe386b0-a5c5-48b7-b963-1e3a0327c144,defect,Drummy
cbe386b0-a5c5-48b7-b963-1e3a0327c144,component,Radial Connection
6cb3a5c4-7aeb-4646-9d7e-6771fb201ed0,defect,Drummy
6cb3a5c4-7aeb-4646-9d7e-6771fb201ed0,component,Radial Connection
6d534d2f-03e3-44e3-8f9e-d876b5b50245,defect,Drummy
6d534d2f-03e3-44e3-8f9e-d876b5b50245,component,Radial Connection
63110c83-7c80-40c6-948e-c51ae37410ea,defect,Drummy
63110c83-7c80-40c6-948e-c51ae37410ea,component,Radial Connection
b7d9b68f-aedc-4e6e-ad4e-b0d22f42cd6f,defect,Drummy
b7d9b68f-aedc-4e6e-ad4e-b0d22f42cd6f,component,Radial Connection
1035e897-6b73-435b-a916-8cc335ee600f,defect,Drummy
1035e897-6b73-435b-a916-8cc335ee600f,component,Radial Connection
34e11315-e635-4e63-ab13-38cf2c7bb85f,defect,Drummy
34e11315-e635-4e63-ab13-38cf2c7bb85f,component,Radial Connection
257953d9-789a-4414-b795-b35f286f8d1c,defect,Drummy
257953d9-789a-4414-b795-b35f286f8d1c,component,Radial Connection
1df3f388-4fe2-43b1-8891-7440c9142ba9,defect,Drummy
1df3f388-4fe2-43b1-8891-7440c9142ba9,component,Radial Connection
6bf9dd38-e953-416b-a46d-b250c4412aeb,defect,Drummy
6bf9dd38-e953-416b-a46d-b250c4412aeb,component,Radial Connection
cd1e031c-cd80-49ce-b734-1cf98118c21d,defect,Drummy
cd1e031c-cd80-49ce-b734-1cf98118c21d,component,Radial Connection
1b492bf1-dd0d-4053-ac3f-746fc008858e,defect,Drummy
1b492bf1-dd0d-4053-ac3f-746fc008858e,component,Radial Connection
d3d5e04f-bedb-49f7-8205-03ded8c2d9bb,defect,Drummy
d3d5e04f-bedb-49f7-8205-03ded8c2d9bb,component,Radial Connection
bad9450c-d892-466c-aea1-60e34abd62f3,defect,Drummy
bad9450c-d892-466c-aea1-60e34abd62f3,component,Radial Connection
aad6c520-06fa-447c-9ef9-1e9f66dc61d2,defect,Drummy
aad6c520-06fa-447c-9ef9-1e9f66dc61d2,component,Radial Connection
63b3581b-8a72-484e-822d-09b9d6fb594e,defect,Drummy
63b3581b-8a72-484e-822d-09b9d6fb594e,component,Radial Connection
f7eb8ca4-f294-4cdb-a429-c0a6c2783b4d,defect,Drummy
f7eb8ca4-f294-4cdb-a429-c0a6c2783b4d,component,Radial Connection
d0bf9f15-4cdf-4bd7-a13a-1f27f14cbe1d,defect,Drummy
d0bf9f15-4cdf-4bd7-a13a-1f27f14cbe1d,component,Radial Connection
78d7c3ab-77ee-4312-b9a1-6b3cf75691bc,defect,Drummy
78d7c3ab-77ee-4312-b9a1-6b3cf75691bc,component,Radial Connection
14870f8c-bd17-4a13-abc2-58e9467f803b,defect,Drummy
14870f8c-bd17-4a13-abc2-58e9467f803b,component,Radial Connection
2012d067-fa4d-4961-97b0-6efe0a78ed4f,defect,Drummy
2012d067-fa4d-4961-97b0-6efe0a78ed4f,component,Radial Connection
d28b53c7-3923-44b2-8fde-30a37b2265cb,defect,Drummy
d28b53c7-3923-44b2-8fde-30a37b2265cb,component,Radial Connection
a3c6762f-6c33-49c9-accb-d06a99889672,defect,Drummy
a3c6762f-6c33-49c9-accb-d06a99889672,component,Radial Connection
0775a1fb-40a4-4d9c-b059-15fe5cd4d26c,defect,Drummy
0775a1fb-40a4-4d9c-b059-15fe5cd4d26c,component,Radial Connection
1e82ba65-5d9e-40a8-b26d-7b334a7038b0,defect,Drummy
1e82ba65-5d9e-40a8-b26d-7b334a7038b0,component,Radial Connection
bb834cbe-fce0-4d1f-8ff9-75d869ac999a,defect,Drummy
bb834cbe-fce0-4d1f-8ff9-75d869ac999a,component,Radial Connection
0e476b8b-37d4-4ec4-a7bb-1ace2fde4843,defect,Drummy
0e476b8b-37d4-4ec4-a7bb-1ace2fde4843,component,Radial Connection
fcb7b200-5ca1-4e7c-965c-b82900c378e8,defect,Drummy
fcb7b200-5ca1-4e7c-965c-b82900c378e8,component,Radial Connection
dcc69880-59c4-4f7f-90d1-aade24fe7618,defect,Drummy
dcc69880-59c4-4f7f-90d1-aade24fe7618,component,Radial Connection
c1dd7129-80ae-4051-bf39-3e4788b2a08e,defect,Drummy
c1dd7129-80ae-4051-bf39-3e4788b2a08e,component,Radial Connection
25451b11-683b-4eec-ba34-2288bbcfadba,defect,Drummy
25451b11-683b-4eec-ba34-2288bbcfadba,component,Radial Connection
6b83cba7-7a88-4eac-94c8-139f9aa0b028,defect,Drummy
6b83cba7-7a88-4eac-94c8-139f9aa0b028,component,Radial Connection
77b1a188-ea20-4d55-90d8-19873545b021,defect,Drummy
77b1a188-ea20-4d55-90d8-19873545b021,component,Radial Connection
7d84c3e0-f369-4ecf-971d-bf55b96ff3de,defect,Drummy
7d84c3e0-f369-4ecf-971d-bf55b96ff3de,component,Radial Connection
73135197-b654-4f83-baad-85335f8fcbc1,defect,Drummy
73135197-b654-4f83-baad-85335f8fcbc1,component,Radial Connection
6c02b533-5c64-4043-944c-10b9df1c96c6,defect,Drummy
6c02b533-5c64-4043-944c-10b9df1c96c6,component,Radial Connection
da5377b5-88a7-494f-ae76-70b2c09198fc,defect,Drummy
da5377b5-88a7-494f-ae76-70b2c09198fc,component,Radial Connection
9a464088-4734-4e53-a09b-90a640ae6146,defect,Drummy
9a464088-4734-4e53-a09b-90a640ae6146,component,Radial Connection
7407302f-28b5-41ab-85f0-c5223e65e3d7,defect,Drummy
7407302f-28b5-41ab-85f0-c5223e65e3d7,component,Radial Connection
6035afeb-0339-48bb-852d-e060065d0d02,defect,Drummy
6035afeb-0339-48bb-852d-e060065d0d02,component,Radial Connection
c17e1768-1cd2-4586-a6c0-cab8388ffa43,defect,Drummy
c17e1768-1cd2-4586-a6c0-cab8388ffa43,component,Radial Connection
90e45305-359a-446e-8165-b03d791c811a,defect,Drummy
90e45305-359a-446e-8165-b03d791c811a,component,Radial Connection
635eb6d5-2e90-4d75-a2fc-b9c756cae4c3,defect,Drummy
635eb6d5-2e90-4d75-a2fc-b9c756cae4c3,component,Radial Connection
6633c26c-eb34-4281-bd61-4496a503b49e,defect,Drummy
6633c26c-eb34-4281-bd61-4496a503b49e,component,Radial Connection
7da88185-7904-46e6-9ca3-48bbc27ea1cf,defect,Drummy
7da88185-7904-46e6-9ca3-48bbc27ea1cf,component,Radial Connection
17cfc940-468c-462d-83e6-228782fc60e9,defect,Drummy
17cfc940-468c-462d-83e6-228782fc60e9,component,Radial Connection
69c6fa1a-609b-4b5a-86b9-88025c5ab2f4,defect,Drummy
69c6fa1a-609b-4b5a-86b9-88025c5ab2f4,component,Radial Connection
c1584d3d-935b-47e2-ac82-b2d36b73260e,defect,Drummy
c1584d3d-935b-47e2-ac82-b2d36b73260e,component,Radial Connection
9bdfa084-0161-4b45-92de-0d9c16d159a3,defect,Drummy
9bdfa084-0161-4b45-92de-0d9c16d159a3,component,Radial Connection
68575715-87c2-4638-a83d-8b52e2e392e8,component,Radial Connection
55f19b68-5c9c-4f74-a6d9-e8b92c04a607,defect,Drummy
55f19b68-5c9c-4f74-a6d9-e8b92c04a607,component,Radial Connection
9bb58553-c499-4ea8-afd8-cad0ccab0b1c,defect,Drummy
9bb58553-c499-4ea8-afd8-cad0ccab0b1c,component,Radial Connection
74120ceb-350a-42de-ae82-ec7c45e26375,defect,Drummy
74120ceb-350a-42de-ae82-ec7c45e26375,component,Radial Connection
d6143658-c87f-44d6-a493-af31f7374fb6,component,Radial Connection
6d5dcb33-fbb6-49da-8b09-6cc838d6236a,defect,Drummy
6d5dcb33-fbb6-49da-8b09-6cc838d6236a,component,Radial Connection
eea55205-5bb0-4ea8-9e10-82f56b8f19da,defect,Drummy
eea55205-5bb0-4ea8-9e10-82f56b8f19da,component,Radial Connection
6e72ca5d-57ca-4209-87ab-833f835eab9f,defect,Drummy
6e72ca5d-57ca-4209-87ab-833f835eab9f,component,Radial Connection
47660f65-4e56-4312-b098-29cdabea78e5,defect,Drummy
47660f65-4e56-4312-b098-29cdabea78e5,component,Radial Connection
863bbc74-e871-4c61-ad84-241fc0282d2d,defect,Drummy
863bbc74-e871-4c61-ad84-241fc0282d2d,component,Radial Connection
f7a819c0-7744-43f5-9741-0055e51b6db7,defect,Drummy
f7a819c0-7744-43f5-9741-0055e51b6db7,component,Radial Connection
a4793948-2e45-4019-a6f3-3c340273dce7,defect,Drummy
a4793948-2e45-4019-a6f3-3c340273dce7,component,Radial Connection
62b115b1-b13a-40c0-af81-d412d607252f,defect,Drummy
62b115b1-b13a-40c0-af81-d412d607252f,component,Radial Connection
d1a6dc5e-f0ca-41f3-8b75-1cfaeed3c5e6,defect,Drummy
d1a6dc5e-f0ca-41f3-8b75-1cfaeed3c5e6,component,Radial Connection
99067542-2a77-410f-8c36-9d48058a73d0,defect,Drummy
99067542-2a77-410f-8c36-9d48058a73d0,component,Radial Connection
8c0818ce-7610-46f1-b26b-60fb786c509e,defect,Drummy
8c0818ce-7610-46f1-b26b-60fb786c509e,component,Radial Connection
39869fbb-30a7-4c51-ae64-f0c98fd8bac3,defect,Drummy
39869fbb-30a7-4c51-ae64-f0c98fd8bac3,component,Radial Connection
80a28181-4363-4b58-8ac9-2a0ad4118be5,defect,Drummy
80a28181-4363-4b58-8ac9-2a0ad4118be5,component,Radial Connection
9677d833-72da-4599-b75d-69bc3069dce4,defect,Drummy
9677d833-72da-4599-b75d-69bc3069dce4,component,Radial Connection
9018ffc6-41b0-4c27-a94a-8677b2d478ec,defect,Drummy
9018ffc6-41b0-4c27-a94a-8677b2d478ec,component,Radial Connection
a34d86d2-5225-4cd5-9d5c-bcc14836ca18,defect,Drummy
a34d86d2-5225-4cd5-9d5c-bcc14836ca18,component,Radial Connection
e502f0bf-53c2-4cb1-a50b-77dc4cb59cbb,component,Radial Joint
37349411-f718-4e21-b757-b97b1eec81c2,defect,Leaks
37349411-f718-4e21-b757-b97b1eec81c2,component,Radial Joint
19ff894e-4a1b-42cb-83c1-2bc9e1195704,defect,Leaks
19ff894e-4a1b-42cb-83c1-2bc9e1195704,component,Radial Joint
68551406-1031-4918-a1af-db0f9e5d71a2,defect,Leaks
68551406-1031-4918-a1af-db0f9e5d71a2,component,Radial Joint
291277bb-9d78-4540-a02d-c015234cb742,component,Radial Joint
8c7a7c0b-7e1c-4887-bd6b-250b2ed306e2,component,Radial Joint
d391c50f-1aef-4bd0-9c5f-45ed2b40fb78,component,Radial Joint
4f130d79-ccf9-49cd-a811-01fb7df13452,component,Radial Joint
b92e3758-2851-4fab-9ba7-accdf753165c,component,Radial Joint
0814d7ca-1173-43b5-838e-9e49ff0fe9f9,defect,Leaks
0814d7ca-1173-43b5-838e-9e49ff0fe9f9,component,Radial Joint
27180985-7d73-4a4f-bbbf-b18964caf6f3,defect,Leaks
27180985-7d73-4a4f-bbbf-b18964caf6f3,component,Radial Joint
ba3ba4db-30b2-41c4-933b-c7cc2541d956,component,Radial Joint
844078b0-8358-4377-971f-ac0836610139,component,Radial Joint
c2f95db6-cfad-4990-a4a0-2f615f3ae1dd,component,Radial Joint
bb834cbe-fce0-4d1f-8ff9-75d869ac999a,component,Radial Joint
ec1ca2e7-4640-4b12-93f6-4e7903c1bea3,defect,Corrosion-Heavy
ec1ca2e7-4640-4b12-93f6-4e7903c1bea3,component,Walkway Support-Bolt
0fc95b69-25f8-4b8d-bdb7-112d63da2785,defect,Corrosion-Heavy
0fc95b69-25f8-4b8d-bdb7-112d63da2785,component,Walkway Support-Bolt
b45d5043-83bd-414c-9b8d-ae7a7b6df9d4,defect,Corrosion-Heavy
b45d5043-83bd-414c-9b8d-ae7a7b6df9d4,component,Walkway Support-Bolt
eaee1f88-2cc7-4ec6-bae1-aab528ebccc7,defect,Corrosion-Heavy
eaee1f88-2cc7-4ec6-bae1-aab528ebccc7,component,Walkway Support-Bolt
517ae374-1eb3-493d-bd40-e6ec6f10bd69,defect,Corrosion-Heavy
517ae374-1eb3-493d-bd40-e6ec6f10bd69,component,Walkway Support-Bolt
630439e8-5fae-4f49-968f-65cc8ee8f469,defect,Corrosion-Heavy
630439e8-5fae-4f49-968f-65cc8ee8f469,component,Walkway Support-Bolt
bef43256-c1e7-417f-a474-af92673b2549,defect,Corrosion-Heavy
bef43256-c1e7-417f-a474-af92673b2549,component,Walkway Support-Bolt
f72a2fc8-2f98-4012-a46c-f75a173758a0,defect,Corrosion-Heavy
f72a2fc8-2f98-4012-a46c-f75a173758a0,component,Walkway Support-Bolt
4deeda9f-0aa8-43cd-9882-9bb556841981,defect,Corrosion-Heavy
4deeda9f-0aa8-43cd-9882-9bb556841981,component,Walkway Support-Bolt
455c03f4-1d9a-48c5-9cbe-891054373164,defect,Corrosion-Heavy
455c03f4-1d9a-48c5-9cbe-891054373164,component,Walkway Support-Bolt
97999293-da11-4fdf-831b-b769b3c58682,defect,Corrosion-Heavy
97999293-da11-4fdf-831b-b769b3c58682,component,Walkway Support-Bolt
1e9a3a4a-3020-44a3-9a5e-8c1f7489ce48,defect,Corrosion-Heavy
1e9a3a4a-3020-44a3-9a5e-8c1f7489ce48,component,Walkway Support-Bolt
166615f9-e218-4198-8db3-c527e3110e12,defect,Corrosion-Heavy
166615f9-e218-4198-8db3-c527e3110e12,component,Walkway Support-Bolt
29a9b38f-2192-4814-abb3-8fef306c7dc8,defect,Corrosion-Heavy
29a9b38f-2192-4814-abb3-8fef306c7dc8,component,Walkway Support-Bolt
f5041e4b-e121-41cb-8219-0530fc931a1c,defect,Corrosion-Heavy
f5041e4b-e121-41cb-8219-0530fc931a1c,component,Walkway Support-Bolt
693b9643-c34a-476b-98d1-3faf95607462,defect,Corrosion-Heavy
693b9643-c34a-476b-98d1-3faf95607462,component,Walkway Support-Bolt
656ae6cf-af19-43dd-98db-2af7854c1f87,component,Walkway Support-Bolt
6169d0fe-6ee4-43ee-aa85-1b369239e1ec,component,Walkway Support-Bolt
3e2e4985-b8ca-44b4-a3eb-0272ae4cd031,defect,Corrosion-Heavy
3e2e4985-b8ca-44b4-a3eb-0272ae4cd031,component,Walkway Support-Bolt
b135d2f2-96d3-405f-b6ad-35808403f494,defect,Corrosion-Heavy
b135d2f2-96d3-405f-b6ad-35808403f494,component,Walkway Support-Bolt
